,concept:name,lifecycle:transition_start,time:timestamp_start,org:resource,case:concept:name,lifecycle:transition_complete,time:timestamp_complete,duration,duration_seconds,duration_sampled,seconds_in_day,1,Clark,Jane,Joe,Karsten,DIAGNOSIS,REPAIR
4388,QUALITY_CONTROL,START,2023-10-08 09:09:43.868580+00:00,Jane,1462,COMPLETE,2023-10-08 10:17:54.558084+00:00,0 days 01:08:10.689504,4090,27312,32983,0.0,1.0,0.0,0.0,1.0,1.0,1.0
4389,DIAGNOSIS,START,2023-10-07 23:04:22.689547+00:00,1,1463,COMPLETE,2023-10-08 00:07:56.625661+00:00,0 days 01:03:33.936114,3813,3742,83062,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4390,REPAIR,START,2023-10-08 00:07:56.625661+00:00,Jane,1463,COMPLETE,2023-10-08 02:02:49.836118+00:00,0 days 01:54:53.210457,6893,12444,476,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4391,QUALITY_CONTROL,START,2023-10-08 02:02:49.836118+00:00,Jane,1463,COMPLETE,2023-10-08 03:56:26.158210+00:00,0 days 01:53:36.322092,6816,13515,7369,1.0,0.0,1.0,0.0,0.0,1.0,1.0
4392,DIAGNOSIS,START,2023-10-10 13:57:01.961876+00:00,1,1464,COMPLETE,2023-10-10 15:05:10.118887+00:00,0 days 01:08:08.157011,4088,3280,50221,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4393,REPAIR,START,2023-10-10 15:05:10.118887+00:00,Karsten,1464,COMPLETE,2023-10-10 20:25:48.108494+00:00,0 days 05:20:37.989607,19237,16036,54310,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4394,QUALITY_CONTROL,START,2023-10-10 20:25:48.108494+00:00,Karsten,1464,COMPLETE,2023-10-10 23:34:09.438273+00:00,0 days 03:08:21.329779,11301,11789,73548,1.0,0.0,0.0,0.0,1.0,1.0,1.0
4395,DIAGNOSIS,START,2023-10-10 19:28:46.530986+00:00,Joe,1465,COMPLETE,2023-10-10 21:06:41.850330+00:00,0 days 01:37:55.319344,5875,3898,70126,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4396,REPAIR,START,2023-10-10 21:06:41.850330+00:00,Jane,1465,COMPLETE,2023-10-12 03:05:13.365180+00:00,1 days 05:58:31.514850,107911,34093,76001,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4397,QUALITY_CONTROL,START,2023-10-12 03:05:13.365180+00:00,Joe,1465,COMPLETE,2023-10-12 09:55:49.616627+00:00,0 days 06:50:36.251447,24636,9264,11113,0.0,0.0,1.0,1.0,0.0,1.0,1.0
4398,DIAGNOSIS,START,2023-10-12 11:18:48.776941+00:00,1,1466,COMPLETE,2023-10-12 12:20:20.563487+00:00,0 days 01:01:31.786546,3691,3686,40728,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4399,REPAIR,START,2023-10-12 12:20:20.563487+00:00,Clark,1466,COMPLETE,2023-10-12 17:23:32.286159+00:00,0 days 05:03:11.722672,18191,16437,44420,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4400,QUALITY_CONTROL,START,2023-10-12 17:23:32.286159+00:00,Clark,1466,COMPLETE,2023-10-12 21:12:04.841447+00:00,0 days 03:48:32.555288,13712,10989,62612,1.0,1.0,0.0,0.0,0.0,1.0,1.0
4401,DIAGNOSIS,START,2023-10-12 21:43:07.504594+00:00,Joe,1467,COMPLETE,2023-10-12 22:49:15.524244+00:00,0 days 01:06:08.019650,3968,5037,78187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4402,REPAIR,START,2023-10-12 22:49:15.524244+00:00,1,1467,COMPLETE,2023-10-13 04:22:28.547777+00:00,0 days 05:33:13.023533,19993,22370,82155,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4403,QUALITY_CONTROL,START,2023-10-13 04:22:28.547777+00:00,Joe,1467,COMPLETE,2023-10-13 07:10:15.878190+00:00,0 days 02:47:47.330413,10067,11669,15748,1.0,0.0,0.0,1.0,0.0,1.0,1.0
4404,DIAGNOSIS,START,2023-10-13 18:21:10.022437+00:00,Jane,1468,COMPLETE,2023-10-13 19:51:03.095675+00:00,0 days 01:29:53.073238,5393,5446,66070,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4405,REPAIR,START,2023-10-13 19:51:03.095675+00:00,Karsten,1468,COMPLETE,2023-10-14 00:45:30.181510+00:00,0 days 04:54:27.085835,17667,16949,71463,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4406,QUALITY_CONTROL,START,2023-10-14 00:45:30.181510+00:00,1,1468,COMPLETE,2023-10-14 03:33:05.744705+00:00,0 days 02:47:35.563195,10055,12583,2730,0.0,0.0,1.0,0.0,1.0,1.0,1.0
4407,DIAGNOSIS,START,2023-10-15 00:26:47.422883+00:00,1,1469,COMPLETE,2023-10-15 01:24:28.510960+00:00,0 days 00:57:41.088077,3461,4287,1607,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4408,REPAIR,START,2023-10-15 01:24:28.510960+00:00,Joe,1469,COMPLETE,2023-10-15 06:55:02.939082+00:00,0 days 05:30:34.428122,19834,26716,5068,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4409,QUALITY_CONTROL,START,2023-10-15 06:55:02.939082+00:00,Karsten,1469,COMPLETE,2023-10-15 09:17:53.167524+00:00,0 days 02:22:50.228442,8570,11378,24902,1.0,0.0,0.0,1.0,0.0,1.0,1.0
4410,DIAGNOSIS,START,2023-10-15 04:27:24.597875+00:00,Jane,1470,COMPLETE,2023-10-15 05:22:05.160427+00:00,0 days 00:54:40.562552,3280,4378,16044,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4411,REPAIR,START,2023-10-15 05:22:05.160427+00:00,Clark,1470,COMPLETE,2023-10-15 09:08:11.182056+00:00,0 days 03:46:06.021629,13566,10051,19325,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4412,QUALITY_CONTROL,START,2023-10-15 09:08:11.182056+00:00,Joe,1470,COMPLETE,2023-10-15 14:55:57.798151+00:00,0 days 05:47:46.616095,20866,24076,32891,0.0,1.0,1.0,0.0,0.0,1.0,1.0
4413,DIAGNOSIS,START,2023-10-17 01:52:02.535491+00:00,1,1471,COMPLETE,2023-10-17 03:13:10.509027+00:00,0 days 01:21:07.973536,4867,3266,6722,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4414,REPAIR,START,2023-10-17 03:13:10.509027+00:00,1,1471,COMPLETE,2023-10-17 08:44:05.346928+00:00,0 days 05:30:54.837901,19854,29178,11590,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4415,QUALITY_CONTROL,START,2023-10-17 08:44:05.346928+00:00,Karsten,1471,COMPLETE,2023-10-17 12:27:18.229571+00:00,0 days 03:43:12.882643,13392,10409,31445,2.0,0.0,0.0,0.0,0.0,1.0,1.0
4416,DIAGNOSIS,START,2023-10-17 20:23:20.301429+00:00,Joe,1472,COMPLETE,2023-10-17 21:18:09.719721+00:00,0 days 00:54:49.418292,3289,4144,73400,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4417,REPAIR,START,2023-10-17 21:18:09.719721+00:00,Clark,1472,COMPLETE,2023-10-18 03:20:07.432415+00:00,0 days 06:01:57.712694,21717,17521,76689,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4418,QUALITY_CONTROL,START,2023-10-18 03:20:07.432415+00:00,Jane,1472,COMPLETE,2023-10-18 08:37:14.015394+00:00,0 days 05:17:06.582979,19026,37518,12007,0.0,1.0,0.0,1.0,0.0,1.0,1.0
4419,DIAGNOSIS,START,2023-10-18 10:58:08.343919+00:00,Joe,1473,COMPLETE,2023-10-18 12:03:10.238031+00:00,0 days 01:05:01.894112,3901,3830,39488,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4420,REPAIR,START,2023-10-18 12:03:10.238031+00:00,Jane,1473,COMPLETE,2023-10-18 20:49:48.139819+00:00,0 days 08:46:37.901788,31597,25273,43390,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4421,QUALITY_CONTROL,START,2023-10-18 20:49:48.139819+00:00,Jane,1473,COMPLETE,2023-10-19 07:15:45.885659+00:00,0 days 10:25:57.745840,37557,13053,74988,0.0,0.0,1.0,1.0,0.0,1.0,1.0
4422,DIAGNOSIS,START,2023-10-18 12:00:49.997645+00:00,1,1474,COMPLETE,2023-10-18 13:07:38.143784+00:00,0 days 01:06:48.146139,4008,2906,43249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4423,REPAIR,START,2023-10-18 13:07:38.143784+00:00,Joe,1474,COMPLETE,2023-10-18 23:10:23.352930+00:00,0 days 10:02:45.209146,36165,20057,47258,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4424,QUALITY_CONTROL,START,2023-10-18 23:10:23.352930+00:00,Karsten,1474,COMPLETE,2023-10-19 02:49:50.121480+00:00,0 days 03:39:26.768550,13166,9443,83423,1.0,0.0,0.0,1.0,0.0,1.0,1.0
4425,DIAGNOSIS,START,2023-10-19 01:51:43.082197+00:00,Joe,1475,COMPLETE,2023-10-19 02:41:10.358903+00:00,0 days 00:49:27.276706,2967,4351,6703,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4426,REPAIR,START,2023-10-19 02:41:10.358903+00:00,Joe,1475,COMPLETE,2023-10-19 07:15:19.402282+00:00,0 days 04:34:09.043379,16449,13015,9670,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4427,QUALITY_CONTROL,START,2023-10-19 07:15:19.402282+00:00,Karsten,1475,COMPLETE,2023-10-19 10:07:13.753921+00:00,0 days 02:51:54.351639,10314,11913,26119,0.0,0.0,0.0,2.0,0.0,1.0,1.0
4428,DIAGNOSIS,START,2023-10-20 03:33:36.550765+00:00,Jane,1476,COMPLETE,2023-10-20 04:18:29.896867+00:00,0 days 00:44:53.346102,2693,5006,12816,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4429,REPAIR,START,2023-10-20 04:18:29.896867+00:00,1,1476,COMPLETE,2023-10-20 17:03:06.798445+00:00,0 days 12:44:36.901578,45876,35419,15509,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4430,QUALITY_CONTROL,START,2023-10-20 17:03:06.798445+00:00,Joe,1476,COMPLETE,2023-10-20 23:03:14.092844+00:00,0 days 06:00:07.294399,21607,21716,61386,1.0,0.0,1.0,0.0,0.0,1.0,1.0
4431,DIAGNOSIS,START,2023-10-21 08:33:27.463166+00:00,1,1477,COMPLETE,2023-10-21 09:25:47.612261+00:00,0 days 00:52:20.149095,3140,3510,30807,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4432,REPAIR,START,2023-10-21 09:25:47.612261+00:00,Jane,1477,COMPLETE,2023-10-21 12:27:13.685283+00:00,0 days 03:01:26.073022,10886,18558,33947,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4433,QUALITY_CONTROL,START,2023-10-21 12:27:13.685283+00:00,Karsten,1477,COMPLETE,2023-10-21 15:03:36.054175+00:00,0 days 02:36:22.368892,9382,12144,44833,1.0,0.0,1.0,0.0,0.0,1.0,1.0
4434,DIAGNOSIS,START,2023-10-22 13:07:35.353528+00:00,Karsten,1478,COMPLETE,2023-10-22 14:10:05.985962+00:00,0 days 01:02:30.632434,3750,3450,47255,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4435,REPAIR,START,2023-10-22 14:10:05.985962+00:00,1,1478,COMPLETE,2023-10-22 23:52:44.141507+00:00,0 days 09:42:38.155545,34958,29624,51005,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4436,QUALITY_CONTROL,START,2023-10-22 23:52:44.141507+00:00,1,1478,COMPLETE,2023-10-23 03:17:36.251254+00:00,0 days 03:24:52.109747,12292,11940,85964,1.0,0.0,0.0,0.0,1.0,1.0,1.0
4437,DIAGNOSIS,START,2023-10-22 19:04:47.037840+00:00,Jane,1479,COMPLETE,2023-10-22 21:19:50.765945+00:00,0 days 02:15:03.728105,8103,5232,68687,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4438,REPAIR,START,2023-10-22 21:19:50.765945+00:00,Joe,1479,COMPLETE,2023-10-23 08:41:46.104123+00:00,0 days 11:21:55.338178,40915,19632,76790,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4439,QUALITY_CONTROL,START,2023-10-23 08:41:46.104123+00:00,Karsten,1479,COMPLETE,2023-10-23 11:44:01.196213+00:00,0 days 03:02:15.092090,10935,10671,31306,0.0,0.0,1.0,1.0,0.0,1.0,1.0
4440,DIAGNOSIS,START,2023-10-22 19:53:32.523565+00:00,Karsten,1480,COMPLETE,2023-10-22 21:20:45.264783+00:00,0 days 01:27:12.741218,5232,5182,71612,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4441,REPAIR,START,2023-10-22 21:20:45.264783+00:00,Clark,1480,COMPLETE,2023-10-23 03:41:53.118223+00:00,0 days 06:21:07.853440,22867,13853,76845,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4442,QUALITY_CONTROL,START,2023-10-23 03:41:53.118223+00:00,Jane,1480,COMPLETE,2023-10-23 05:48:16.262339+00:00,0 days 02:06:23.144116,7583,8268,13313,0.0,1.0,0.0,0.0,1.0,1.0,1.0
4443,DIAGNOSIS,START,2023-10-24 16:05:15.541929+00:00,1,1481,COMPLETE,2023-10-24 17:07:32.582504+00:00,0 days 01:02:17.040575,3737,5017,57915,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4444,REPAIR,START,2023-10-24 17:07:32.582504+00:00,Jane,1481,COMPLETE,2023-10-25 02:34:46.920562+00:00,0 days 09:27:14.338058,34034,12654,61652,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4445,QUALITY_CONTROL,START,2023-10-25 02:34:46.920562+00:00,Karsten,1481,COMPLETE,2023-10-25 05:17:27.221748+00:00,0 days 02:42:40.301186,9760,13711,9286,1.0,0.0,1.0,0.0,0.0,1.0,1.0
4446,DIAGNOSIS,START,2023-10-25 15:41:19.917131+00:00,1,1482,COMPLETE,2023-10-25 16:31:19.555221+00:00,0 days 00:49:59.638090,2999,2430,56479,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4447,REPAIR,START,2023-10-25 16:31:19.555221+00:00,Jane,1482,COMPLETE,2023-10-26 01:48:19.472360+00:00,0 days 09:16:59.917139,33419,35512,59479,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4448,QUALITY_CONTROL,START,2023-10-26 01:48:19.472360+00:00,Karsten,1482,COMPLETE,2023-10-26 04:48:02.637882+00:00,0 days 02:59:43.165522,10783,9783,6499,1.0,0.0,1.0,0.0,0.0,1.0,1.0
4449,DIAGNOSIS,START,2023-10-27 02:28:47.877036+00:00,1,1483,COMPLETE,2023-10-27 03:16:20.556462+00:00,0 days 00:47:32.679426,2852,4053,8927,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4450,REPAIR,START,2023-10-27 03:16:20.556462+00:00,1,1483,COMPLETE,2023-10-27 09:13:23.149503+00:00,0 days 05:57:02.593041,21422,18994,11780,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4451,QUALITY_CONTROL,START,2023-10-27 09:13:23.149503+00:00,1,1483,COMPLETE,2023-10-27 12:00:23.601583+00:00,0 days 02:47:00.452080,10020,15386,33203,2.0,0.0,0.0,0.0,0.0,1.0,1.0
4452,DIAGNOSIS,START,2023-10-27 07:50:27.325991+00:00,Jane,1484,COMPLETE,2023-10-27 08:39:41.589022+00:00,0 days 00:49:14.263031,2954,5774,28227,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4453,REPAIR,START,2023-10-27 08:39:41.589022+00:00,Karsten,1484,COMPLETE,2023-10-27 19:11:49.718773+00:00,0 days 10:32:08.129751,37928,24417,31181,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4454,QUALITY_CONTROL,START,2023-10-27 19:11:49.718773+00:00,Jane,1484,COMPLETE,2023-10-27 23:09:56.938541+00:00,0 days 03:58:07.219768,14287,6209,69109,0.0,0.0,1.0,0.0,1.0,1.0,1.0
4455,DIAGNOSIS,START,2023-10-27 08:05:42.650390+00:00,Joe,1485,COMPLETE,2023-10-27 09:02:22.105152+00:00,0 days 00:56:39.454762,3399,4366,29142,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4456,REPAIR,START,2023-10-27 09:02:22.105152+00:00,Jane,1485,COMPLETE,2023-10-27 16:46:17.393681+00:00,0 days 07:43:55.288529,27835,27965,32542,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4457,QUALITY_CONTROL,START,2023-10-27 16:46:17.393681+00:00,1,1485,COMPLETE,2023-10-27 20:00:39.202032+00:00,0 days 03:14:21.808351,11661,12879,60377,0.0,0.0,1.0,1.0,0.0,1.0,1.0
4458,DIAGNOSIS,START,2023-10-30 14:34:37.470162+00:00,Karsten,1486,COMPLETE,2023-10-30 15:46:39.559491+00:00,0 days 01:12:02.089329,4322,3207,52477,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4459,REPAIR,START,2023-10-30 15:46:39.559491+00:00,Clark,1486,COMPLETE,2023-10-31 00:59:50.635011+00:00,0 days 09:13:11.075520,33191,45697,56799,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4460,QUALITY_CONTROL,START,2023-10-31 00:59:50.635011+00:00,Jane,1486,COMPLETE,2023-10-31 03:25:23.762078+00:00,0 days 02:25:33.127067,8733,40275,3590,0.0,1.0,0.0,0.0,1.0,1.0,1.0
4461,DIAGNOSIS,START,2023-11-01 18:26:15.882497+00:00,Clark,1487,COMPLETE,2023-11-01 19:44:15.102175+00:00,0 days 01:17:59.219678,4679,3786,66375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4462,REPAIR,START,2023-11-01 19:44:15.102175+00:00,Joe,1487,COMPLETE,2023-11-02 05:27:15.670380+00:00,0 days 09:43:00.568205,34980,27304,71055,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4463,QUALITY_CONTROL,START,2023-11-02 05:27:15.670380+00:00,Karsten,1487,COMPLETE,2023-11-02 08:42:58.041622+00:00,0 days 03:15:42.371242,11742,11402,19635,0.0,1.0,0.0,1.0,0.0,1.0,1.0
4464,DIAGNOSIS,START,2023-11-02 07:38:09.340658+00:00,Clark,1488,COMPLETE,2023-11-02 08:32:57.189106+00:00,0 days 00:54:47.848448,3287,4545,27489,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4465,REPAIR,START,2023-11-02 08:32:57.189106+00:00,Joe,1488,COMPLETE,2023-11-02 13:56:22.817755+00:00,0 days 05:23:25.628649,19405,34723,30777,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4466,QUALITY_CONTROL,START,2023-11-02 13:56:22.817755+00:00,Clark,1488,COMPLETE,2023-11-02 17:40:56.167234+00:00,0 days 03:44:33.349479,13473,12223,50182,0.0,1.0,0.0,1.0,0.0,1.0,1.0
4467,DIAGNOSIS,START,2023-11-02 14:19:28.033124+00:00,Jane,1489,COMPLETE,2023-11-02 15:48:46.171458+00:00,0 days 01:29:18.138334,5358,2980,51568,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4468,REPAIR,START,2023-11-02 15:48:46.171458+00:00,Jane,1489,COMPLETE,2023-11-03 00:44:11.891099+00:00,0 days 08:55:25.719641,32125,11827,56926,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4469,QUALITY_CONTROL,START,2023-11-03 00:44:11.891099+00:00,Joe,1489,COMPLETE,2023-11-03 05:55:00.897368+00:00,0 days 05:10:49.006269,18649,9824,2651,0.0,0.0,2.0,0.0,0.0,1.0,1.0
4470,DIAGNOSIS,START,2023-11-04 09:01:23.407113+00:00,Clark,1490,COMPLETE,2023-11-04 09:42:13.080158+00:00,0 days 00:40:49.673045,2449,2845,32483,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4471,REPAIR,START,2023-11-04 09:42:13.080158+00:00,Joe,1490,COMPLETE,2023-11-04 13:22:13.626515+00:00,0 days 03:40:00.546357,13200,25240,34933,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4472,QUALITY_CONTROL,START,2023-11-04 13:22:13.626515+00:00,1,1490,COMPLETE,2023-11-04 16:37:23.771989+00:00,0 days 03:15:10.145474,11710,11969,48133,0.0,1.0,0.0,1.0,0.0,1.0,1.0
4473,DIAGNOSIS,START,2023-11-05 19:32:59.596218+00:00,Jane,1491,COMPLETE,2023-11-05 20:30:06.994129+00:00,0 days 00:57:07.397911,3427,2461,70379,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4474,REPAIR,START,2023-11-05 20:30:06.994129+00:00,1,1491,COMPLETE,2023-11-06 04:19:56.397134+00:00,0 days 07:49:49.403005,28189,29400,73806,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4475,QUALITY_CONTROL,START,2023-11-06 04:19:56.397134+00:00,Clark,1491,COMPLETE,2023-11-06 07:12:43.108100+00:00,0 days 02:52:46.710966,10366,6857,15596,1.0,0.0,1.0,0.0,0.0,1.0,1.0
4476,DIAGNOSIS,START,2023-11-07 23:10:25.398146+00:00,Karsten,1492,COMPLETE,2023-11-08 00:23:07.485526+00:00,0 days 01:12:42.087380,4362,4091,83425,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4477,REPAIR,START,2023-11-08 00:23:07.485526+00:00,Karsten,1492,COMPLETE,2023-11-08 06:26:30.628039+00:00,0 days 06:03:23.142513,21803,10560,1387,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4478,QUALITY_CONTROL,START,2023-11-08 06:26:30.628039+00:00,Clark,1492,COMPLETE,2023-11-08 08:34:38.771644+00:00,0 days 02:08:08.143605,7688,17521,23190,0.0,0.0,0.0,0.0,2.0,1.0,1.0
4479,DIAGNOSIS,START,2023-11-09 09:16:14.923457+00:00,1,1493,COMPLETE,2023-11-09 10:29:10.152948+00:00,0 days 01:12:55.229491,4375,3616,33374,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4480,REPAIR,START,2023-11-09 10:29:10.152948+00:00,Karsten,1493,COMPLETE,2023-11-09 20:36:11.192816+00:00,0 days 10:07:01.039868,36421,11092,37750,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4481,QUALITY_CONTROL,START,2023-11-09 20:36:11.192816+00:00,Joe,1493,COMPLETE,2023-11-09 23:26:34.644411+00:00,0 days 02:50:23.451595,10223,22875,74171,1.0,0.0,0.0,0.0,1.0,1.0,1.0
4482,DIAGNOSIS,START,2023-11-10 01:16:12.233798+00:00,Clark,1494,COMPLETE,2023-11-10 02:04:57.430001+00:00,0 days 00:48:45.196203,2925,4275,4572,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4483,REPAIR,START,2023-11-10 02:04:57.430001+00:00,Karsten,1494,COMPLETE,2023-11-10 06:46:06.190404+00:00,0 days 04:41:08.760403,16868,15762,7497,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4484,QUALITY_CONTROL,START,2023-11-10 06:46:06.190404+00:00,Joe,1494,COMPLETE,2023-11-10 09:42:09.968446+00:00,0 days 02:56:03.778042,10563,11978,24366,0.0,1.0,0.0,0.0,1.0,1.0,1.0
4485,DIAGNOSIS,START,2023-11-12 13:52:55.899636+00:00,1,1495,COMPLETE,2023-11-12 14:47:42.751195+00:00,0 days 00:54:46.851559,3286,3875,49975,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4486,REPAIR,START,2023-11-12 14:47:42.751195+00:00,1,1495,COMPLETE,2023-11-12 20:17:36.476967+00:00,0 days 05:29:53.725772,19793,18099,53262,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4487,QUALITY_CONTROL,START,2023-11-12 20:17:36.476967+00:00,Jane,1495,COMPLETE,2023-11-13 01:20:58.476177+00:00,0 days 05:03:21.999210,18201,21712,73056,2.0,0.0,0.0,0.0,0.0,1.0,1.0
4488,DIAGNOSIS,START,2023-11-13 13:22:21.777017+00:00,1,1496,COMPLETE,2023-11-13 14:30:07.227993+00:00,0 days 01:07:45.450976,4065,4227,48141,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4489,REPAIR,START,2023-11-13 14:30:07.227993+00:00,Jane,1496,COMPLETE,2023-11-13 23:38:50.636763+00:00,0 days 09:08:43.408770,32923,33438,52207,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4490,QUALITY_CONTROL,START,2023-11-13 23:38:50.636763+00:00,Jane,1496,COMPLETE,2023-11-14 02:43:31.733633+00:00,0 days 03:04:41.096870,11081,25540,85130,1.0,0.0,1.0,0.0,0.0,1.0,1.0
4491,DIAGNOSIS,START,2023-11-13 18:30:27.509207+00:00,1,1497,COMPLETE,2023-11-13 19:39:24.248815+00:00,0 days 01:08:56.739608,4136,3555,66627,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4492,REPAIR,START,2023-11-13 19:39:24.248815+00:00,Joe,1497,COMPLETE,2023-11-14 00:39:33.861748+00:00,0 days 05:00:09.612933,18009,18681,70764,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4493,QUALITY_CONTROL,START,2023-11-14 00:39:33.861748+00:00,1,1497,COMPLETE,2023-11-14 04:00:17.968562+00:00,0 days 03:20:44.106814,12044,11862,2373,1.0,0.0,0.0,1.0,0.0,1.0,1.0
4494,DIAGNOSIS,START,2023-11-13 19:45:17.730392+00:00,Karsten,1498,COMPLETE,2023-11-13 20:50:32.222266+00:00,0 days 01:05:14.491874,3914,3657,71117,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4495,REPAIR,START,2023-11-13 20:50:32.222266+00:00,Karsten,1498,COMPLETE,2023-11-14 03:09:28.498349+00:00,0 days 06:18:56.276083,22736,28285,75032,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4496,QUALITY_CONTROL,START,2023-11-14 03:09:28.498349+00:00,Karsten,1498,COMPLETE,2023-11-14 06:00:34.309654+00:00,0 days 02:51:05.811305,10265,12144,11368,0.0,0.0,0.0,0.0,2.0,1.0,1.0
4497,DIAGNOSIS,START,2023-11-14 00:19:54.727249+00:00,Clark,1499,COMPLETE,2023-11-14 01:02:01.269468+00:00,0 days 00:42:06.542219,2526,2700,1194,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4498,REPAIR,START,2023-11-14 01:02:01.269468+00:00,Clark,1499,COMPLETE,2023-11-14 05:17:21.062251+00:00,0 days 04:15:19.792783,15319,30530,3721,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4499,QUALITY_CONTROL,START,2023-11-14 05:17:21.062251+00:00,1,1499,COMPLETE,2023-11-14 08:07:51.913875+00:00,0 days 02:50:30.851624,10230,9187,19041,0.0,2.0,0.0,0.0,0.0,1.0,1.0
4500,DIAGNOSIS,START,2023-11-14 04:40:19.817114+00:00,Joe,1500,COMPLETE,2023-11-14 05:45:58.678714+00:00,0 days 01:05:38.861600,3938,4033,16819,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4501,REPAIR,START,2023-11-14 05:45:58.678714+00:00,Jane,1500,COMPLETE,2023-11-16 13:34:51.603691+00:00,2 days 07:48:52.924977,200932,16105,20758,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4502,QUALITY_CONTROL,START,2023-11-16 13:34:51.603691+00:00,Joe,1500,COMPLETE,2023-11-16 18:42:01.982742+00:00,0 days 05:07:10.379051,18430,10470,48891,0.0,0.0,1.0,1.0,0.0,1.0,1.0
4503,DIAGNOSIS,START,2023-11-14 08:40:29.863233+00:00,Clark,1501,COMPLETE,2023-11-14 09:17:18.871450+00:00,0 days 00:36:49.008217,2209,2771,31229,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4504,REPAIR,START,2023-11-14 09:17:18.871450+00:00,Karsten,1501,COMPLETE,2023-11-14 13:25:55.604283+00:00,0 days 04:08:36.732833,14916,28430,33438,0.0,1.0,0.0,0.0,0.0,1.0,0.0
